,0,1,2,3,4,5,6,7,8,9
71_24_1_0,0.9828861355781555,0.9277307987213135,0.9306204915046692,0.9332993030548096,0.9913351535797119,,,,,
71_24_1_1,0.9845327734947205,0.8958355784416199,0.9221118092536926,0.9369759559631348,0.9844819903373718,,,,,
71_24_1_2,0.9872919321060181,0.865480363368988,0.9302502870559692,0.9486710429191589,0.9887463450431824,,,,,
71_12_12_0,0.8366156220436096,0.3193543553352356,0.3725290298461914,-0.24683916568756104,0.9651974439620972,,,,,
71_12_12_1,0.8825163841247559,0.382538378238678,0.550523579120636,0.34753185510635376,0.976539134979248,,,,,
71_12_12_2,0.84422767162323,0.34023046493530273,0.3943992257118225,0.24017703533172607,0.9747059345245361,,,,,
71_12_9_0,0.8671582937240601,0.28391826152801514,0.013419032096862793,-0.1929481029510498,0.9498295187950134,,,,,
71_12_9_1,0.862501323223114,0.448383629322052,0.2946547865867615,0.43624722957611084,0.9723103642463684,,,,,
71_12_9_2,0.8751227259635925,0.5371606349945068,0.27374178171157837,0.4166339039802551,0.9748086333274841,,,,,
71_12_6_0,0.9284974932670593,0.6690120697021484,0.4270557165145874,0.5691243410110474,0.972845733165741,,,,,
71_12_6_1,0.9354022741317749,0.6567830443382263,0.4365355372428894,0.6380153894424438,0.9697020053863525,,,,,
71_12_6_2,0.9007601141929626,0.48285460472106934,0.14343738555908203,0.5460976362228394,0.9663457870483398,,,,,
71_12_3_0,0.9644647240638733,0.6915321350097656,0.5209697484970093,0.6822040677070618,0.9716138243675232,,,,,
71_12_3_1,0.9700478911399841,0.7659192681312561,0.6641688346862793,0.7881007194519043,0.972223162651062,,,,,
71_12_3_2,0.9683624505996704,0.6715493202209473,0.625603973865509,0.7962509393692017,0.9785372614860535,,,,,
71_12_2_0,0.9804753661155701,0.7550244331359863,0.749734103679657,0.8319019079208374,0.9796106219291687,,,,,
71_12_2_1,0.9775326251983643,0.7944116592407227,0.7818971872329712,0.8502711653709412,0.9681639671325684,,,,,
71_12_2_2,0.9790537357330322,0.6744306087493896,0.79935622215271,0.8798133134841919,0.9763258099555969,,,,,
71_12_1_0,0.9861255288124084,0.9296935796737671,0.8982700705528259,0.9449306130409241,0.9887191653251648,,,,,
71_12_1_1,0.9872096180915833,0.9063386917114258,0.9185317158699036,0.9408222436904907,0.97505784034729,,,,,
71_12_1_2,0.9887053966522217,0.8909905552864075,0.8901273012161255,0.9222844243049622,0.984704315662384,,,,,
211_72_12_0,0.9962015748023987,0.9747635722160339,0.9993692636489868,0.9279179573059082,0.9998597502708435,0.9998888373374939,0.9886558651924133,0.9888078570365906,0.17520737648010254,0.9998630881309509
211_72_12_1,0.9931400418281555,0.9662156105041504,0.9991041421890259,0.9409269690513611,0.9997641444206238,0.9998374581336975,0.9703891277313232,0.98750901222229,0.3001837134361267,0.9998325705528259
211_72_12_2,0.9944923520088196,0.9636359810829163,0.9989136457443237,0.918991208076477,0.9997925162315369,0.9998217225074768,0.9578373432159424,0.9863801002502441,0.19204145669937134,0.9998235106468201
211_72_9_0,0.9981184005737305,0.9825599193572998,0.9994479417800903,0.9468432068824768,0.9999046325683594,0.9999280571937561,0.9927085041999817,0.9911779761314392,0.5694169402122498,0.9999036192893982
211_72_9_1,0.9968562126159668,0.9814243316650391,0.9993672370910645,0.9524549841880798,0.9998711347579956,0.9999139308929443,0.9877588748931885,0.990590512752533,0.5178134441375732,0.999906599521637
211_72_9_2,0.9974935054779053,0.9794456958770752,0.9994232654571533,0.9513325691223145,0.9999108910560608,0.9999411702156067,0.9898130297660828,0.9915046095848083,0.523349404335022,0.9999151825904846
211_72_6_0,0.998694896697998,0.9905213713645935,0.9995501637458801,0.9730058312416077,0.9999355673789978,0.9999423027038574,0.9949216246604919,0.9922676682472229,0.6943017244338989,0.9999017715454102
211_72_6_1,0.998298168182373,0.9905816912651062,0.9995510578155518,0.9703003764152527,0.9999309778213501,0.9999567866325378,0.9915540218353271,0.9927483797073364,0.7307969927787781,0.9999282956123352
211_72_6_2,0.9986511468887329,0.9896280765533447,0.9995005130767822,0.9656603336334229,0.9999440312385559,0.9999638199806213,0.9939063787460327,0.9912403225898743,0.7088613510131836,0.9999197125434875
211_72_3_0,0.9996389746665955,0.9978007078170776,0.9998264908790588,0.991909921169281,0.999980628490448,0.9999886751174927,0.9982600808143616,0.9958389401435852,0.8990305662155151,0.9999736547470093
211_72_3_1,0.9994810819625854,0.9971871972084045,0.9998166561126709,0.9885936975479126,0.9999785423278809,0.9999882578849792,0.9978188276290894,0.9965897798538208,0.9077765941619873,0.9999709725379944
211_72_3_2,0.9995009303092957,0.996889591217041,0.9998323917388916,0.9899097681045532,0.9999790191650391,0.9999878406524658,0.9970563650131226,0.9966346025466919,0.9010822772979736,0.9999696612358093
211_72_2_0,0.9997270703315735,0.9985445737838745,0.9999157786369324,0.9952754974365234,0.999990701675415,0.9999930262565613,0.9989661574363708,0.9980465769767761,0.9478299021720886,0.9999849200248718
211_72_2_1,0.9997601509094238,0.998720645904541,0.9999226927757263,0.9951143860816956,0.9999892115592957,0.9999929070472717,0.9987437129020691,0.9981510043144226,0.9500072002410889,0.9999833703041077
211_72_2_2,0.9997684359550476,0.998717725276947,0.9999220967292786,0.9939282536506653,0.9999904036521912,0.9999942183494568,0.998976469039917,0.9981532096862793,0.9471084475517273,0.9999841451644897
211_72_1_0,0.9998781681060791,0.9994188547134399,0.9999796748161316,0.9982545971870422,0.9999968409538269,0.9999971985816956,0.9994115829467773,0.999419093132019,0.9852418303489685,0.9999954700469971
211_72_1_1,0.9998849034309387,0.9993661642074585,0.9999706149101257,0.9979932308197021,0.9999953508377075,0.9999966621398926,0.9993487596511841,0.9992390871047974,0.9811542630195618,0.9999935030937195
211_72_1_2,0.999893844127655,0.999406635761261,0.9999765157699585,0.9979454278945923,0.999996542930603,0.9999969005584717,0.9994338154792786,0.9993086457252502,0.9840424060821533,0.9999949336051941
211_60_12_0,0.9952642321586609,0.9612445831298828,0.9990482330322266,0.9284743666648865,0.999800980091095,0.9998581409454346,0.9868123531341553,0.9897962808609009,0.43251097202301025,0.9998687505722046
211_60_12_1,0.9962189197540283,0.9719305038452148,0.9992151856422424,0.9519599080085754,0.999824047088623,0.9998781085014343,0.9793514013290405,0.9896917343139648,0.392220675945282,0.9998775124549866
211_60_12_2,0.9967127442359924,0.9651572108268738,0.9991127252578735,0.9305729269981384,0.9998288750648499,0.9998898506164551,0.9830621480941772,0.9911325573921204,0.4471896290779114,0.9998887181282043
